row_number,transaction_id,rule_id,field,value,error_message
9444,TXN_2271705,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9445,TXN_1640172,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9446,TXN_4618211,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9448,TXN_4374260,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9449,TXN_1946773,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9450,TXN_4387523,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9451,TXN_7661094,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9452,TXN_6766664,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9456,TXN_1637131,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9457,TXN_7636536,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9459,TXN_1852436,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9460,TXN_9701622,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9462,TXN_9252700,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9465,TXN_2226371,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9470,TXN_4525646,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9473,TXN_3219599,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9475,TXN_9237291,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9476,TXN_9520855,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9479,TXN_5127819,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9480,TXN_7496394,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9482,TXN_5064188,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9483,TXN_6104335,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9484,TXN_5313435,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9486,TXN_9897215,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9490,TXN_2053125,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9491,TXN_2522828,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9493,TXN_6419317,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9494,TXN_5939950,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9499,TXN_9810581,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9504,TXN_8272750,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9508,TXN_5785639,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9514,TXN_5498693,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9515,TXN_2644561,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9516,TXN_8912001,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9517,TXN_8330837,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9518,TXN_3703482,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9522,TXN_3002889,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9526,TXN_5336876,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9532,TXN_9647494,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9534,TXN_3883425,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9536,TXN_7388851,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9538,TXN_5471175,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9539,TXN_1874601,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9540,TXN_3641001,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9541,TXN_6446441,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9542,TXN_9718216,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9543,TXN_7391138,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9547,TXN_1701766,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9555,TXN_4971992,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9556,TXN_6738516,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9561,TXN_1937081,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9562,TXN_9668584,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9566,TXN_2886505,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9567,TXN_3864453,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9568,TXN_5346027,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9570,TXN_8690361,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9575,TXN_7712807,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9576,TXN_8199561,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9580,TXN_2249212,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9581,TXN_9921392,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9588,TXN_5288715,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9589,TXN_7108056,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9593,TXN_8807429,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9594,TXN_3340550,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9597,TXN_4176272,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9598,TXN_9293877,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9604,TXN_3816131,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9606,TXN_4822256,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9607,TXN_9397870,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9609,TXN_4856060,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9610,TXN_3967103,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9611,TXN_8746881,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9612,TXN_4569448,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9615,TXN_3616839,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9620,TXN_9406938,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9621,TXN_9342366,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9636,TXN_8436045,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9637,TXN_5751040,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9640,TXN_3454877,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9642,TXN_4120124,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9643,TXN_1661682,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9644,TXN_1927404,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9646,TXN_5012988,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9651,TXN_2509803,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9654,TXN_2391534,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9655,TXN_8379919,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9657,TXN_6219977,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9658,TXN_5731238,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9659,TXN_7825796,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9660,TXN_2375667,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9662,TXN_1427485,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9665,TXN_6482416,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9671,TXN_8877714,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9672,TXN_5478129,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9674,TXN_4696403,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9675,TXN_2480808,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9676,TXN_8688603,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9685,TXN_9158251,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9686,TXN_3390610,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9690,TXN_9944730,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9692,TXN_7484886,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9694,TXN_4663529,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9697,TXN_7229543,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9700,TXN_2206884,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9702,TXN_3894660,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9705,TXN_9335226,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9707,TXN_9146123,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9710,TXN_6895558,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9714,TXN_9607633,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9715,TXN_3787941,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9717,TXN_1401771,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9723,TXN_1210058,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9726,TXN_2653224,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9727,TXN_6300001,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9729,TXN_3562418,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9733,TXN_6932752,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9735,TXN_5434310,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9738,TXN_1704041,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9739,TXN_9729178,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9741,TXN_6805057,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9742,TXN_8162690,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9743,TXN_7089712,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9745,TXN_4834450,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9746,TXN_9081686,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9748,TXN_2133223,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9750,TXN_9575926,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9751,TXN_5425911,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9753,TXN_9860308,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9756,TXN_7896733,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9762,TXN_1414039,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9763,TXN_2322162,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9765,TXN_7652830,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9767,TXN_1805937,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9769,TXN_4717715,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9770,TXN_1237674,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9774,TXN_6970542,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9784,TXN_7310356,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9787,TXN_6715991,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9788,TXN_2271725,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9790,TXN_4600894,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9791,TXN_3494652,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9792,TXN_2860281,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9795,TXN_1672229,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9799,TXN_4518505,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9802,TXN_2954833,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9804,TXN_6011106,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9805,TXN_4714592,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9807,TXN_9506076,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9809,TXN_3436344,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9810,TXN_7826516,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9813,TXN_3858288,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9814,TXN_1272815,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9815,TXN_4755623,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9816,TXN_8261045,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9819,TXN_6589078,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9821,TXN_1208561,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9822,TXN_8751702,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9824,TXN_5737641,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9828,TXN_1530892,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9831,TXN_7300653,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9833,TXN_1706896,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9835,TXN_5536245,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9836,TXN_1976619,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9850,TXN_5244674,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9851,TXN_9679675,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9853,TXN_2738904,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9854,TXN_7359190,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9855,TXN_9266499,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9856,TXN_9196229,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9857,TXN_3740505,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9860,TXN_6838411,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9861,TXN_7548396,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9862,TXN_8786286,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9864,TXN_7461658,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9865,TXN_6017034,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9866,TXN_3649492,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9868,TXN_8150967,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9871,TXN_1975184,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9872,TXN_3456242,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9874,TXN_8318388,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9879,TXN_1964893,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9880,TXN_7936851,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9883,TXN_3069563,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9884,TXN_1728427,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9886,TXN_9071439,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9890,TXN_8330240,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9891,TXN_3534588,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9897,TXN_1183208,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9899,TXN_9503145,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9902,TXN_5967452,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9908,TXN_7249396,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9910,TXN_8922585,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9912,TXN_2338617,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9915,TXN_8408353,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9919,TXN_1425591,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9924,TXN_4671375,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9925,TXN_1184715,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9926,TXN_5981429,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9927,TXN_9036527,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9931,TXN_6049240,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9933,TXN_8344810,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9934,TXN_8502079,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9938,TXN_1949093,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9939,TXN_8253472,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9940,TXN_9357808,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9941,TXN_9026468,DQ-CAT-LOCATION,Location,ERROR,"Value must be one of: In-store, Takeaway."
9952,TXN_2818204,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9954,TXN_9407169,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9957,TXN_9187008,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9963,TXN_2153100,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9967,TXN_5846013,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9968,TXN_6494265,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9975,TXN_7936002,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9980,TXN_4302199,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9982,TXN_6796890,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9983,TXN_4583012,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9985,TXN_9226047,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9987,TXN_3297457,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9989,TXN_1784478,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9990,TXN_9594133,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9991,TXN_1741685,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9992,TXN_1538510,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9995,TXN_4766549,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9996,TXN_7851634,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9997,TXN_7672686,DQ-CAT-LOCATION,Location,UNKNOWN,"Value must be one of: In-store, Takeaway."
9998,TXN_9659401,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
9999,TXN_5255387,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
10000,TXN_7695629,DQ-CAT-LOCATION,Location,nan,"Value must be one of: In-store, Takeaway."
13,TXN_3051279,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
31,TXN_7640952,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
35,TXN_7710508,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
79,TXN_2091733,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
105,TXN_7028009,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
106,TXN_7447872,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
117,TXN_1001832,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
144,TXN_7943008,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
162,TXN_1093800,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
177,TXN_6463132,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
211,TXN_4129248,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
226,TXN_5761073,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
248,TXN_1908636,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
254,TXN_7549542,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
261,TXN_5003018,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
288,TXN_7550498,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
302,TXN_1623966,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
310,TXN_1260335,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
319,TXN_1726858,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
331,TXN_8894157,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
382,TXN_8751516,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
391,TXN_3665733,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
418,TXN_3229758,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
428,TXN_4619029,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
436,TXN_4796350,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
458,TXN_8805984,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
470,TXN_7817014,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
511,TXN_1485417,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
514,TXN_9762324,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
515,TXN_1628509,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
528,TXN_5898743,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
537,TXN_3791639,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
553,TXN_4152036,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
573,TXN_3810451,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
581,TXN_2744907,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
592,TXN_8298311,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
593,TXN_6744866,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
603,TXN_8764825,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
607,TXN_9349962,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
616,TXN_3946544,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
621,TXN_6868049,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
720,TXN_3477767,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
724,TXN_1932897,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
739,TXN_8167279,DQ-DATE-TRANSACTIO,Transaction Date,UNKNOWN,Value is not a valid date.
746,TXN_2004851,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
751,TXN_6916047,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
768,TXN_4809497,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
787,TXN_4637016,DQ-DATE-TRANSACTIO,Transaction Date,nan,Value is not a valid date.
824,TXN_3172751,DQ-DATE-TRANSACTIO,Transaction Date,ERROR,Value is not a valid date.
